Date,Open,High,Low,Close,Volume
2025-09-12,969.9000244140625,970.75,962.25,967.2999877929688,14363519.0
2025-09-15,969.5999755859375,972.3499755859375,965.0,967.0499877929688,14486377.0
2025-09-16,961.2000122070312,969.3499755859375,961.2000122070312,966.8499755859375,18661794.0
2025-09-17,965.1500244140625,974.4000244140625,964.3499755859375,966.5,17361476.0
2025-09-18,973.2999877929688,979.6500244140625,969.25,976.9000244140625,17791598.0
2025-09-19,974.9000244140625,976.7000122070312,962.0999755859375,966.9000244140625,31243267.0
2025-09-22,964.0,971.2000122070312,961.9500122070312,964.2000122070312,10854415.0
2025-09-23,967.0,968.2000122070312,955.5,957.2000122070312,21022298.0
2025-09-24,952.2000122070312,956.4500122070312,943.0,951.0499877929688,15117220.0
2025-09-25,952.5,958.0,947.4000244140625,949.8499755859375,31413279.0
2025-09-26,945.0999755859375,951.4500122070312,941.2999877929688,945.0499877929688,14874656.0
2025-09-29,946.0499877929688,956.7999877929688,939.0999755859375,950.2999877929688,32398179.0
2025-09-30,958.0499877929688,960.0,946.2999877929688,951.0,28296687.0
2025-10-01,952.7000122070312,969.5999755859375,946.0,965.25,25350832.0
2025-10-03,952.0,966.75,952.0,965.1500244140625,26658296.0
2025-10-06,971.9000244140625,977.4000244140625,962.0,973.4500122070312,18542683.0
2025-10-07,974.0,989.8499755859375,971.0,982.5,25535736.0
2025-10-08,976.0,985.9000244140625,974.5499877929688,978.7000122070312,15939710.0
2025-10-09,974.5,979.0,970.1500244140625,977.0999755859375,15370950.0
2025-10-10,979.0,986.2000122070312,978.0999755859375,980.9000244140625,13757080.0
2025-10-13,974.2999877929688,981.0,972.0,977.0,18634254.0
2025-10-14,970.0,980.4500122070312,967.0,977.1500244140625,22934382.0
2025-10-15,975.0,984.9000244140625,973.3499755859375,978.25,23310447.0
2025-10-16,982.6500244140625,996.5999755859375,981.5,994.3499755859375,22936566.0
2025-10-17,993.9500122070312,1009.0,986.0,1002.5499877929688,25210511.0
2025-10-20,997.0,1020.0,997.0,1002.9500122070312,22195202.0
2025-10-21,1006.0,1010.0,1004.0,1007.7000122070312,3471600.0
2025-10-23,1016.0,1020.5,1006.0,1008.7999877929688,43526526.0
2025-10-24,1011.0,1011.9500122070312,991.2999877929688,994.75,17707768.0
2025-10-27,996.5,1009.0499877929688,996.2000122070312,1002.9500122070312,15700796.0
2025-10-28,997.6500244140625,1008.0,995.0,1003.5499877929688,33904289.0
2025-10-29,1004.9000244140625,1012.5,1000.0,1007.8499755859375,17769445.0
2025-10-30,1000.0,1009.5,997.0999755859375,998.1500244140625,19962917.0
2025-10-31,994.0,1004.4500122070312,981.1500244140625,987.2999877929688,23221330.0
2025-11-03,985.0,994.5499877929688,983.2999877929688,992.6500244140625,16607180.0
2025-11-04,987.0,997.0,983.7000122070312,985.25,20024544.0
2025-11-06,981.0,991.0499877929688,974.0,984.6500244140625,22279516.0
2025-11-07,980.0,984.9000244140625,974.75,982.2999877929688,15004568.0
2025-11-10,982.2999877929688,990.9500122070312,980.2000122070312,984.5,15988262.0
2025-11-11,983.5,993.5,978.0,991.7000122070312,10200530.0
2025-11-12,998.7999877929688,999.0,987.7000122070312,989.5,13137263.0
2025-11-13,984.0,990.0999755859375,982.5999755859375,986.6500244140625,14124839.0
2025-11-14,976.0499877929688,991.6500244140625,976.0499877929688,989.5999755859375,21386965.0
2025-11-17,991.25,997.9500122070312,985.5999755859375,996.5499877929688,18396408.0
2025-11-18,997.6500244140625,999.0,990.0,992.4500122070312,20002640.0
2025-11-19,990.0,996.5499877929688,984.0,994.5999755859375,19813847.0
2025-11-20,995.2999877929688,1011.5999755859375,992.4500122070312,1008.8499755859375,19850865.0
2025-11-21,1003.0999755859375,1008.2999877929688,996.5499877929688,998.0499877929688,17499897.0
2025-11-24,1000.0,1011.4500122070312,993.5999755859375,999.1500244140625,32204053.0
2025-11-25,1004.0,1006.0999755859375,988.4000244140625,989.7999877929688,24989383.0
2025-11-26,981.2999877929688,1006.9500122070312,981.2999877929688,1003.9000244140625,19494356.0
2025-11-27,1002.0999755859375,1016.7999877929688,1001.0,1009.5,25536848.0
2025-11-28,1007.0,1012.0499877929688,1004.2000122070312,1007.5999755859375,15988807.0
2025-12-01,1017.5,1017.5,999.2999877929688,1002.0999755859375,16746566.0
2025-12-02,988.0,994.4000244140625,985.0,989.7999877929688,27316662.0
2025-12-03,986.0,1002.2999877929688,986.0,1000.5,15448777.0
2025-12-04,1000.0,1004.7000122070312,993.0,997.2000122070312,14528169.0
2025-12-05,992.0,1008.0,990.2000122070312,1003.2999877929688,12843366.0
2025-12-08,1000.0,1006.5,997.5,1003.0999755859375,12901022.0
2025-12-09,994.9000244140625,1002.7999877929688,994.0,997.0999755859375,15294322.0
2025-12-10,997.5,998.5,985.2999877929688,989.7999877929688,15322830.0
2025-12-11,990.0,1002.7000122070312,988.5,1000.2999877929688,11844809.0
2025-12-12,1003.0,1004.7000122070312,998.2000122070312,1001.5,11988618.0
2025-12-15,992.0,1001.7999877929688,992.0,996.0999755859375,9790060.0
2025-12-16,990.0999755859375,998.7000122070312,990.0999755859375,994.2999877929688,20049088.0
2025-12-17,996.0,996.0,980.7999877929688,984.0,19080922.0
2025-12-18,973.2999877929688,987.4000244140625,973.2999877929688,979.7000122070312,14912404.0
2025-12-19,987.0,988.0,978.7000122070312,985.5,25952384.0
2025-12-22,988.0,992.9000244140625,983.9000244140625,987.7000122070312,13540411.0
2025-12-23,990.5,998.9000244140625,987.7000122070312,996.5999755859375,17927849.0
2025-12-24,993.0,999.4000244140625,993.0,997.2000122070312,13699996.0
2025-12-26,996.0,997.2000122070312,987.7000122070312,992.0999755859375,9360853.0
2025-12-29,993.0999755859375,997.4000244140625,987.2000122070312,991.7000122070312,13545749.0
2025-12-30,990.2000122070312,995.0,982.2000122070312,990.9000244140625,33155849.0
2025-12-31,991.0,997.5999755859375,987.5999755859375,991.2000122070312,10963454.0
2026-01-01,993.5,997.5499877929688,989.5,991.1500244140625,7132074.0
2026-01-02,991.1500244140625,1003.2000122070312,988.7999877929688,1001.5999755859375,11751459.0
2026-01-05,1005.75,1006.4000244140625,976.2999877929688,977.5,27647379.0
2026-01-06,962.7000122070312,966.7000122070312,956.0,962.2000122070312,31988783.0
2026-01-07,956.0,956.4500122070312,946.0,949.0499877929688,52884712.0
2026-01-08,944.7000122070312,953.0,941.4000244140625,946.7000122070312,21928849.0
2026-01-09,945.0,950.5999755859375,933.2999877929688,939.0,38183839.0
2026-01-12,937.5,942.0,929.5999755859375,936.9500122070312,21071666.0
2026-01-13,947.7000122070312,947.7000122070312,932.5999755859375,937.3499755859375,32042827.0
2026-01-14,930.0,940.0499877929688,920.2000122070312,925.4500122070312,36688248.0
2026-01-15,925.4500122070312,925.4500122070312,925.4500122070312,925.4500122070312,0.0
2026-01-16,922.0,935.9500122070312,919.2000122070312,931.0999755859375,37780235.0
2026-01-19,935.9000244140625,936.1500244140625,919.5,927.9000244140625,38191942.0
2026-01-20,929.2999877929688,934.5,919.5999755859375,931.2000122070312,36022727.0
2026-01-21,925.0,932.1500244140625,915.5,920.3499755859375,32766854.0
2026-01-22,928.0,928.2999877929688,913.2000122070312,918.7000122070312,44444755.0
2026-01-23,920.0,926.0999755859375,909.25,916.0999755859375,30985247.0
2026-01-27,906.0,931.2000122070312,905.0,926.4000244140625,44753093.0
2026-01-28,932.5,941.4500122070312,928.4000244140625,932.7000122070312,35347138.0
2026-01-29,930.0999755859375,939.2999877929688,924.3499755859375,935.5,37175628.0
2026-01-30,930.0,938.9000244140625,927.75,929.25,29691233.0
2026-02-02,915.0,929.7999877929688,909.2999877929688,928.0999755859375,28032106.0
2026-02-03,983.75,994.0,945.0,948.7000122070312,50336968.0
2026-02-04,952.5,957.2000122070312,947.9500122070312,953.0999755859375,24366770.0
2026-02-05,956.0,956.0499877929688,946.7000122070312,949.7000122070312,28103169.0
2026-02-06,945.0,948.0999755859375,937.5999755859375,941.0999755859375,18120272.0
2026-02-09,945.0,950.0,935.3499755859375,937.25,23947829.0
2026-02-10,930.0,940.9000244140625,929.9500122070312,932.4000244140625,31525385.0
2026-02-11,931.25,936.0,925.2999877929688,927.0999755859375,24869804.0
2026-02-12,927.0,928.5999755859375,918.5,920.5999755859375,33872203.0
2026-02-13,913.0,928.2000122070312,901.0,903.9000244140625,50188359.0
2026-02-16,903.9000244140625,929.5,902.0999755859375,925.7999877929688,18806989.0
2026-02-17,923.0,928.0999755859375,918.5999755859375,925.7000122070312,22599629.0
2026-02-18,923.2000122070312,925.5,919.5499877929688,924.7000122070312,12738702.0
2026-02-19,929.0,929.2000122070312,912.4500122070312,915.5999755859375,21209234.0
2026-02-20,911.0,917.8499755859375,908.4000244140625,911.8499755859375,22654907.0
2026-02-23,916.5,925.6500244140625,915.25,923.5999755859375,23270122.0
2026-02-24,927.9500122070312,927.9500122070312,909.1500244140625,910.5,31313985.0
2026-02-25,910.5499877929688,916.0,903.0999755859375,907.5999755859375,27884303.0
2026-02-26,912.0,912.0,895.0,898.5999755859375,41165937.0
2026-02-27,898.5999755859375,898.9500122070312,885.0,887.75,34620755.0
2026-03-02,876.2000122070312,887.75,871.5499877929688,879.4000244140625,38378924.0
2026-03-04,848.0,879.2999877929688,848.0,868.6500244140625,39862322.0
2026-03-05,873.8499755859375,881.4000244140625,863.5,877.75,31324582.0
2026-03-06,868.0499877929688,871.7000122070312,855.0999755859375,857.0499877929688,34439647.0
2026-03-09,825.0,842.4500122070312,821.5,840.7000122070312,35592613.0
2026-03-10,850.0499877929688,856.7999877929688,840.5999755859375,849.4500122070312,52866024.0
2026-03-11,845.0,848.8499755859375,827.5999755859375,833.9500122070312,42261076.0
2026-03-12,820.0999755859375,836.4000244140625,820.0999755859375,832.75,46107561.0
2026-03-13,820.0,823.7999877929688,812.0,817.0,41700464.0
2026-03-16,817.0,844.5,815.6500244140625,840.5999755859375,52182605.0
2026-03-17,847.7000122070312,848.9000244140625,835.0999755859375,845.3499755859375,38826979.0
2026-03-18,845.3499755859375,846.7999877929688,831.5999755859375,843.0499877929688,23507063.0
2026-03-19,770.0,815.6500244140625,770.0,798.2000122070312,171637393.0
2026-03-20,785.0,793.75,778.2000122070312,780.4500122070312,103129469.0
2026-03-23,763.1500244140625,768.7000122070312,741.0499877929688,744.1500244140625,72341738.0
2026-03-24,755.0,772.75,747.7000122070312,764.9000244140625,61269986.0
2026-03-25,768.2000122070312,794.7999877929688,768.2000122070312,782.2999877929688,59230640.0
2026-03-27,773.2000122070312,774.9000244140625,754.5499877929688,756.2000122070312,65485199.0
2026-03-30,745.2000122070312,751.0,726.6500244140625,731.5499877929688,103500135.0
2026-04-01,743.0,755.9000244140625,739.0999755859375,742.25,78862761.0
2026-04-02,730.0,755.0,726.6500244140625,750.9000244140625,49310300.0
2026-04-06,759.0,772.75,745.0,771.0,42976659.0
